PURCHASE_ORDER_LINE_ID,PURCHASE_ORDER_ID,ORDER_DATE,ORDER_STATUS,BUYER_NAME,SUPPLIER_ID,SUPPLIER_NAME,SUPPLIER_CITY,SUPPLIER_STATE,PRODUCT_ID,PRODUCT_NAME,PROCUREMENT_TYPE,ORDERED_QUANTITY,RECEIVED_QUANTITY,UNIT_PRICE,STANDARD_UNIT_PRICE,PROMISED_DELIVERY_DATE,ACTUAL_DELIVERY_DATE,INSPECTION_DATE,INSPECTED_QUANTITY,REJECTED_QUANTITY,DEFECT_CATEGORY,ORDER_LINE_VALUE,PRICE_VARIANCE_AMOUNT,DAYS_LATE,IS_ON_TIME,DEFECT_RATE_PCT,OPEN_ORDER_EXPOSURE
PO-11939-L01,PO-11939,2025-08-04,CLOSED,Daniel Kim,Nunc Ltd,Nunc Ltd,,,40-0078,IR 40Khz Integrated Receiver Siemen,OTS,532,532,159.39,149.10,2025-09-10,2025-09-18,2025-09-19,532,0,,84795.48,5474.28,8,0,0.00,0.00
PO-11939-L02,PO-11939,2025-08-04,CLOSED,Daniel Kim,Nunc Ltd,Nunc Ltd,,,50-0089,"Screw, M2 x 5, ST, PH, Torx",OTS,633,633,28.22,29.70,2025-09-17,2025-09-14,2025-09-15,633,0,,17863.26,-936.84,-3,1,0.00,0.00
PO-11939-L03,PO-11939,2025-08-04,CLOSED,Daniel Kim,Nunc Ltd,Nunc Ltd,,,30-0085,Packaging,MTS,734,734,79.57,82.80,2025-08-24,2025-08-26,2025-08-27,734,0,,58404.38,-2370.82,2,0,0.00,0.00
PO-12939-L01,PO-12939,2025-08-04,CLOSED,Daniel Kim,Elementum SCI,Elementum SCI,,,40-0051,470 ohm Resistor,OTS,443,443,66.99,65.10,2025-08-18,2025-08-18,2025-08-19,443,0,,29676.57,837.27,0,1,0.00,0.00
PO-12939-L02,PO-12939,2025-08-04,CLOSED,Daniel Kim,Elementum SCI,Elementum SCI,,,40-0058,47 ohm Resistor,OTS,544,544,149.97,144.20,2025-08-25,2025-08-30,2025-08-31,544,0,,81583.68,3138.88,5,0,0.00,0.00
PO-12939-L03,PO-12939,2025-08-04,CLOSED,Daniel Kim,Elementum SCI,Elementum SCI,,,40-0067,2M Resistor,OTS,645,645,26.06,24.80,2025-09-01,2025-09-11,2025-09-12,645,0,,16808.70,812.70,10,0,0.00,0.00
PO-10292-L01,PO-10292,2025-08-05,CLOSED,Jordan Lee,Aenean Printing,Aenean Printing,,,20-0002,GPS Car Navigation Unit - Model 3,MTS,457,457,25.83,26.30,2025-09-07,2025-09-18,2025-09-19,457,0,,11804.31,-214.79,11,0,0.00,0.00
PO-10292-L02,PO-10292,2025-08-05,CLOSED,Jordan Lee,Aenean Printing,Aenean Printing,,,40-0011,LCD,OTS,558,558,104.66,105.40,2025-09-14,2025-09-14,2025-09-15,558,0,,58400.28,-412.92,0,1,0.00,0.00
PO-10292-L03,PO-10292,2025-08-05,CLOSED,Jordan Lee,Aenean Printing,Aenean Printing,,,40-0044,"1.0uF Ceramic Capacitor, 1206",OTS,659,659,185.24,184.50,2025-08-21,2025-08-26,2025-08-27,659,7,COSMETIC,122073.16,487.66,5,0,1.06,0.00
PO-11292-L01,PO-11292,2025-08-05,CLOSED,Jordan Lee,Justo Inc.,Justo Inc.,,,40-0061,N-Chn Enhan-Md MOSFET,OTS,368,368,157.13,166.80,2025-09-15,2025-09-18,2025-09-19,368,0,,57823.84,-3558.56,3,0,0.00,0.00
PO-11292-L02,PO-11292,2025-08-05,CLOSED,Jordan Lee,Justo Inc.,Justo Inc.,,,40-0069,HE 2 Channel solid state relay (B form),OTS,469,469,45.17,47.40,2025-08-22,2025-08-30,2025-08-31,469,0,,21184.73,-1045.87,8,0,0.00,0.00
PO-11292-L03,PO-11292,2025-08-05,CLOSED,Jordan Lee,Justo Inc.,Justo Inc.,,,40-0076,Red/Green SM LED,OTS,570,570,121.95,126.50,2025-08-29,2025-08-26,2025-08-27,570,29,COSMETIC,69511.50,-2593.50,-3,1,5.09,0.00
PO-12292-L01,PO-12292,2025-08-05,CLOSED,Jordan Lee,Access Limited,Access Limited,,,30-0085,Packaging,MTS,279,279,85.45,82.80,2025-08-23,2025-09-03,2025-09-04,279,0,,23840.55,739.35,11,0,0.00,0.00
PO-12292-L02,PO-12292,2025-08-05,CLOSED,Jordan Lee,Access Limited,Access Limited,,,40-0042,10k Resistor,OTS,380,380,168.86,161.90,2025-08-30,2025-08-30,2025-08-31,380,0,,64166.80,2644.80,0,1,0.00,0.00
PO-12292-L03,PO-12292,2025-08-05,CLOSED,Jordan Lee,Access Limited,Access Limited,,,40-0049,500mW NPN Transistor,OTS,481,481,44.80,42.50,2025-09-06,2025-09-11,2025-09-12,481,5,COSMETIC,21548.80,1106.30,5,0,1.04,0.00
PO-10645-L01,PO-10645,2025-08-06,CLOSED,Sofia Martinez,EGETEM,EGETEM,Portland,OREGON,40-0044,"1.0uF Ceramic Capacitor, 1206",OTS,204,204,174.35,184.50,2025-08-20,2025-08-26,2025-08-27,204,5,COSMETIC,35567.40,-2070.60,6,0,2.45,0.00
PO-10645-L02,PO-10645,2025-08-06,CLOSED,Sofia Martinez,EGETEM,EGETEM,Portland,OREGON,40-0051,470 ohm Resistor,OTS,305,305,62.24,65.10,2025-08-27,2025-09-07,2025-09-08,305,10,PACKAGING,18983.20,-872.30,11,0,3.28,0.00
PO-10645-L03,PO-10645,2025-08-06,CLOSED,Sofia Martinez,EGETEM,EGETEM,Portland,OREGON,40-0058,47 ohm Resistor,OTS,406,406,139.44,144.20,2025-09-03,2025-09-19,2025-09-20,406,0,,56612.64,-1932.56,16,0,0.00,0.00
PO-11645-L01,PO-11645,2025-08-06,CLOSED,Sofia Martinez,Mauris Quis Circuits,Mauris Quis Circuits,,,40-0076,Red/Green SM LED,OTS,115,115,130.93,126.50,2025-08-28,2025-09-11,2025-09-12,115,3,COSMETIC,15056.95,509.45,14,0,2.61,0.00
PO-11645-L02,PO-11645,2025-08-06,CLOSED,Sofia Martinez,Mauris Quis Circuits,Mauris Quis Circuits,,,50-0087,GPS Model 3 US Boxed Product Label,MTS,216,216,215.06,205.60,2025-09-04,2025-09-23,2025-09-24,216,7,PACKAGING,46452.96,2043.36,19,0,3.24,0.00
PO-11645-L03,PO-11645,2025-08-06,CLOSED,Sofia Martinez,Mauris Quis Circuits,Mauris Quis Circuits,,,20-0005,Package Documentation,OTS,317,317,63.63,60.20,2025-09-11,2025-09-19,2025-09-20,317,0,,20170.71,1087.31,8,0,0.00,0.00
PO-12645-L01,PO-12645,2025-08-06,CLOSED,Sofia Martinez,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0049,500mW NPN Transistor,OTS,977,977,42.29,42.50,2025-09-05,2025-09-03,2025-09-04,977,20,COSMETIC,41317.33,-205.17,-2,1,2.05,0.00
PO-12645-L02,PO-12645,2025-08-06,CLOSED,Sofia Martinez,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0056,1M Resistor,OTS,127,127,122.33,121.60,2025-09-12,2025-09-15,2025-09-16,127,4,PACKAGING,15535.91,92.71,3,0,3.15,0.00
PO-12645-L03,PO-12645,2025-08-06,CLOSED,Sofia Martinez,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0064,Speaker w/drive circuit 3-15volts,OTS,228,228,204.11,200.70,2025-09-19,2025-09-27,2025-09-28,228,0,,46537.08,777.48,8,0,0.00,0.00
PO-10998-L01,PO-10998,2025-08-07,CLOSED,Priya Shah,Eu Sem Electronics,Eu Sem Electronics,,,40-0058,47 ohm Resistor,OTS,902,902,149.68,144.20,2025-09-02,2025-09-03,2025-09-04,902,0,,135011.36,4942.96,1,0,0.00,0.00
PO-10998-L02,PO-10998,2025-08-07,CLOSED,Priya Shah,Eu Sem Electronics,Eu Sem Electronics,,,40-0067,2M Resistor,OTS,52,52,26.02,24.80,2025-09-09,2025-09-15,2025-09-16,52,0,,1353.04,63.44,6,0,0.00,0.00
PO-10998-L03,PO-10998,2025-08-07,CLOSED,Priya Shah,Eu Sem Electronics,Eu Sem Electronics,,,40-0074,"Miniature Pushbutton Switch, Right Angle",OTS,153,153,110.13,103.90,2025-09-16,2025-09-27,2025-09-28,153,0,,16849.89,953.19,11,0,0.00,0.00
PO-11998-L01,PO-11998,2025-08-07,CLOSED,Priya Shah,Praesent Corporation,Praesent Corporation,,,20-0005,Package Documentation,OTS,813,813,60.08,60.20,2025-09-10,2025-09-19,2025-09-20,813,0,,48845.04,-97.56,9,0,0.00,0.00
PO-11998-L02,PO-11998,2025-08-07,CLOSED,Priya Shah,Praesent Corporation,Praesent Corporation,,,40-0039,USB Connector,OTS,914,914,140.55,139.30,2025-09-17,2025-09-15,2025-09-16,914,0,,128462.70,1142.50,-2,1,0.00,0.00
PO-11998-L03,PO-11998,2025-08-07,CLOSED,Priya Shah,Praesent Corporation,Praesent Corporation,,,40-0047,51k Resistor,OTS,64,64,20.30,19.90,2025-08-24,2025-08-27,2025-08-28,64,0,,1299.20,25.60,3,0,0.00,0.00
PO-12998-L01,PO-12998,2025-08-07,CLOSED,Priya Shah,Est Electronics Corp.,Est Electronics Corp.,,,40-0064,Speaker w/drive circuit 3-15volts,OTS,724,724,192.27,200.70,2025-09-18,2025-09-19,2025-09-20,724,0,,139203.48,-6103.32,1,0,0.00,0.00
PO-12998-L02,PO-12998,2025-08-07,CLOSED,Priya Shah,Est Electronics Corp.,Est Electronics Corp.,,,40-0072,2.7k Resistor,OTS,825,825,78.78,81.30,2025-08-25,2025-08-31,2025-09-01,825,0,,64993.50,-2079.00,6,0,0.00,0.00
PO-12998-L03,PO-12998,2025-08-07,CLOSED,Priya Shah,Est Electronics Corp.,Est Electronics Corp.,,,50-0010,"Screw, M3 x 6, ST, PH, Torx",OTS,926,926,157.19,160.40,2025-09-01,2025-09-12,2025-09-13,926,0,,145557.94,-2972.46,11,0,0.00,0.00
PO-10351-L01,PO-10351,2025-08-08,OPEN,Alex Morgan,Ante Corp.,Ante Corp.,West Valley City,UTAH,40-0042,10k Resistor,OTS,738,0,168.54,161.90,2025-09-07,,,0,0,,124382.52,4900.32,,,0.00,124382.52
PO-10351-L02,PO-10351,2025-08-08,OPEN,Alex Morgan,Ante Corp.,Ante Corp.,West Valley City,UTAH,40-0049,500mW NPN Transistor,OTS,839,0,44.71,42.50,2025-09-14,,,0,0,,37511.69,1854.19,,,0.00,37511.69
PO-10351-L03,PO-10351,2025-08-08,OPEN,Alex Morgan,Ante Corp.,Ante Corp.,West Valley City,UTAH,40-0056,1M Resistor,OTS,940,0,129.26,121.60,2025-09-21,,,0,0,,121504.40,7200.40,,,0.00,121504.40
PO-11351-L01,PO-11351,2025-08-08,OPEN,Alex Morgan,Laoreet,Laoreet,,,40-0074,"Miniature Pushbutton Switch, Right Angle",OTS,649,0,104.00,103.90,2025-09-15,,,0,0,,67496.00,64.90,,,0.00,67496.00
PO-11351-L02,PO-11351,2025-08-08,OPEN,Alex Morgan,Laoreet,Laoreet,,,50-0016,"GPS, Rear Panel",MTS,750,0,185.20,183.00,2025-08-22,,,0,0,,138900.00,1650.00,,,0.00,138900.00
PO-11351-L03,PO-11351,2025-08-08,OPEN,Alex Morgan,Laoreet,Laoreet,,,20-0003,"GPS, Front Bezel Assembly",OTS,851,0,38.46,37.60,2025-08-29,,,0,0,,32729.46,731.86,,,0.00,32729.46
PO-12351-L01,PO-12351,2025-08-08,OPEN,Alex Morgan,Aenean Printing,Aenean Printing,,,40-0047,51k Resistor,OTS,560,0,19.12,19.90,2025-08-23,,,0,0,,10707.20,-436.80,,,0.00,10707.20
PO-12351-L02,PO-12351,2025-08-08,OPEN,Alex Morgan,Aenean Printing,Aenean Printing,,,40-0054,Voltage Detector CMOS 4.3V SOT23,OTS,661,0,96.23,99.00,2025-08-30,,,0,0,,63608.03,-1830.97,,,0.00,63608.03
PO-12351-L03,PO-12351,2025-08-08,OPEN,Alex Morgan,Aenean Printing,Aenean Printing,,,40-0062,3k Resistor,OTS,762,0,175.07,178.10,2025-09-06,,,0,0,,133403.34,-2308.86,,,0.00,133403.34
PO-10704-L01,PO-10704,2025-08-09,CLOSED,Daniel Kim,Egestas Engineering,Egestas Engineering,Grey County,ON,40-0056,1M Resistor,OTS,485,485,122.09,121.60,2025-09-20,2025-09-19,2025-09-20,485,25,ELECTRICAL,59213.65,237.65,-1,1,5.15,0.00
PO-10704-L02,PO-10704,2025-08-09,CLOSED,Daniel Kim,Egestas Engineering,Egestas Engineering,Grey County,ON,40-0064,Speaker w/drive circuit 3-15volts,OTS,586,586,203.71,200.70,2025-08-27,2025-08-31,2025-09-01,586,30,COSMETIC,119374.06,1763.86,4,0,5.12,0.00
PO-10704-L03,PO-10704,2025-08-09,CLOSED,Daniel Kim,Egestas Engineering,Egestas Engineering,Grey County,ON,40-0072,2.7k Resistor,OTS,687,687,83.41,81.30,2025-09-03,2025-09-12,2025-09-13,687,35,PACKAGING,57302.67,1449.57,9,0,5.09,0.00
PO-11704-L01,PO-11704,2025-08-09,CLOSED,Daniel Kim,Microchips Corp.,Microchips Corp.,,,20-0003,"GPS, Front Bezel Assembly",OTS,396,396,36.25,37.60,2025-08-28,2025-09-04,2025-09-05,396,8,ELECTRICAL,14355.00,-534.60,7,0,2.02,0.00
PO-11704-L02,PO-11704,2025-08-09,CLOSED,Daniel Kim,Microchips Corp.,Microchips Corp.,,,40-0035,"GPS, Circuit Board",MTS,497,497,113.78,116.70,2025-09-04,2025-09-16,2025-09-17,497,15,COSMETIC,56548.66,-1451.24,12,0,3.02,0.00
PO-11704-L03,PO-11704,2025-08-09,CLOSED,Daniel Kim,Microchips Corp.,Microchips Corp.,,,40-0045,Low-dropout 5.0V 100mA Voltage Regulator,OTS,598,598,193.06,195.80,2025-09-11,2025-09-12,2025-09-13,598,6,PACKAGING,115449.88,-1638.52,1,0,1.00,0.00
PO-12704-L01,PO-12704,2025-08-09,CLOSED,Daniel Kim,EGETEM,EGETEM,Portland,OREGON,40-0062,3k Resistor,OTS,307,291,187.72,178.10,2025-09-05,2025-09-12,2025-09-13,291,6,ELECTRICAL,57630.04,2953.34,7,0,2.06,0.00
PO-12704-L02,PO-12704,2025-08-09,CLOSED,Daniel Kim,EGETEM,EGETEM,Portland,OREGON,40-0070,"Schottky Diode, 320mV@1mA",OTS,408,408,62.52,58.70,2025-09-12,2025-09-24,2025-09-25,408,13,COSMETIC,25508.16,1558.56,12,0,3.19,0.00
PO-12704-L03,PO-12704,2025-08-09,CLOSED,Daniel Kim,EGETEM,EGETEM,Portland,OREGON,40-0077,Molex 4-pin 0.079 RA Header,OTS,509,509,130.36,137.80,2025-09-19,2025-10-06,2025-10-07,509,6,PACKAGING,66353.24,-3786.96,17,0,1.18,0.00
PO-10057-L01,PO-10057,2025-08-10,CLOSED,Jordan Lee,Tempor Milling,Tempor Milling,,,40-0039,USB Connector,OTS,321,321,140.28,139.30,2025-08-25,2025-09-12,2025-09-13,321,0,,45029.88,314.58,18,0,0.00,0.00
PO-10057-L02,PO-10057,2025-08-10,CLOSED,Jordan Lee,Tempor Milling,Tempor Milling,,,40-0047,51k Resistor,OTS,422,422,20.26,19.90,2025-09-01,2025-09-08,2025-09-09,422,0,,8549.72,151.92,7,0,0.00,0.00
PO-10057-L03,PO-10057,2025-08-10,CLOSED,Jordan Lee,Tempor Milling,Tempor Milling,,,40-0054,Voltage Detector CMOS 4.3V SOT23,OTS,523,523,101.87,99.00,2025-09-08,2025-09-20,2025-09-21,523,0,,53278.01,1501.01,12,0,0.00,0.00
PO-11057-L01,PO-11057,2025-08-10,CLOSED,Jordan Lee,Fringilla Electronics,Fringilla Electronics,,,40-0072,2.7k Resistor,OTS,232,232,78.62,81.30,2025-09-02,2025-09-04,2025-09-05,232,0,,18239.84,-621.76,2,0,0.00,0.00
PO-11057-L02,PO-11057,2025-08-10,CLOSED,Jordan Lee,Fringilla Electronics,Fringilla Electronics,,,50-0010,"Screw, M3 x 6, ST, PH, Torx",OTS,333,333,156.87,160.40,2025-09-09,2025-09-16,2025-09-17,333,0,,52237.71,-1175.49,7,0,0.00,0.00
PO-11057-L03,PO-11057,2025-08-10,CLOSED,Jordan Lee,Fringilla Electronics,Fringilla Electronics,,,90-0006,Manual - Model 3/500,MTS,434,434,40.55,41.00,2025-09-16,2025-09-28,2025-09-29,434,0,,17598.70,-195.30,12,0,0.00,0.00
PO-12057-L01,PO-12057,2025-08-10,CLOSED,Jordan Lee,Sodales,Sodales,,,40-0045,Low-dropout 5.0V 100mA Voltage Regulator,OTS,143,143,206.96,195.80,2025-09-10,2025-09-20,2025-09-21,143,0,,29595.28,1595.88,10,0,0.00,0.00
PO-12057-L02,PO-12057,2025-08-10,CLOSED,Jordan Lee,Sodales,Sodales,,,40-0052,"Tantalum Capacitor 10uF@16V,B pkg",OTS,244,244,81.60,76.40,2025-09-17,2025-09-16,2025-09-17,244,0,,19910.40,1268.80,-1,1,0.00,0.00
PO-12057-L03,PO-12057,2025-08-10,CLOSED,Jordan Lee,Sodales,Sodales,,,40-0059,Small-single NPN Transistor,OTS,345,345,147.57,155.50,2025-08-24,2025-08-28,2025-08-29,345,0,,50911.65,-2735.85,4,0,0.00,0.00
PO-10410-L01,PO-10410,2025-08-11,CLOSED,Sofia Martinez,Arcu Packaging,Arcu Packaging,Racine,WI,40-0054,Voltage Detector CMOS 4.3V SOT23,OTS,68,68,96.03,99.00,2025-09-07,2025-09-04,2025-09-05,68,0,,6530.04,-201.96,-3,1,0.00,0.00
PO-10410-L02,PO-10410,2025-08-11,CLOSED,Sofia Martinez,Arcu Packaging,Arcu Packaging,Racine,WI,40-0062,3k Resistor,OTS,169,169,174.72,178.10,2025-09-14,2025-09-16,2025-09-17,169,6,COSMETIC,29527.68,-571.22,2,0,3.55,0.00
PO-10410-L03,PO-10410,2025-08-11,CLOSED,Sofia Martinez,Arcu Packaging,Arcu Packaging,Racine,WI,40-0070,"Schottky Diode, 320mV@1mA",OTS,270,270,58.23,58.70,2025-09-21,2025-09-28,2025-09-29,270,3,PACKAGING,15722.10,-126.90,7,0,1.11,0.00
PO-11410-L01,PO-11410,2025-08-11,CLOSED,Sofia Martinez,Lectus Labeling,Lectus Labeling,,,90-0006,Manual - Model 3/500,MTS,930,930,43.46,41.00,2025-09-15,2025-09-20,2025-09-21,930,0,,40417.80,2287.80,5,0,0.00,0.00
PO-11410-L02,PO-11410,2025-08-11,CLOSED,Sofia Martinez,Lectus Labeling,Lectus Labeling,,,40-0009,"Power Supply, US",OTS,80,80,88.55,94.10,2025-09-22,2025-10-02,2025-10-03,80,3,COSMETIC,7084.00,-444.00,10,0,3.75,0.00
PO-11410-L03,PO-11410,2025-08-11,CLOSED,Sofia Martinez,Lectus Labeling,Lectus Labeling,,,40-0043,1k Resistor,OTS,181,181,164.89,173.20,2025-08-29,2025-08-28,2025-08-29,181,2,PACKAGING,29845.09,-1504.11,-1,1,1.11,0.00
PO-12410-L01,PO-12410,2025-08-11,CLOSED,Sofia Martinez,Ante Corp.,Ante Corp.,West Valley City,UTAH,40-0059,Small-single NPN Transistor,OTS,841,841,158.61,155.50,2025-09-23,2025-09-20,2025-09-21,841,0,,133391.01,2615.51,-3,1,0.00,0.00
PO-12410-L02,PO-12410,2025-08-11,CLOSED,Sofia Martinez,Ante Corp.,Ante Corp.,West Valley City,UTAH,40-0068,P-Chan MOSFET SOT-223,OTS,942,942,37.22,36.10,2025-08-30,2025-09-01,2025-09-02,942,29,COSMETIC,35061.24,1055.04,2,0,3.08,0.00
PO-12410-L03,PO-12410,2025-08-11,CLOSED,Sofia Martinez,Ante Corp.,Ante Corp.,West Valley City,UTAH,40-0075,Single Logic Level P-Channel FET,OTS,92,92,120.04,115.20,2025-09-06,2025-09-13,2025-09-14,92,1,PACKAGING,11043.68,445.28,7,0,1.09,0.00
PO-10763-L01,PO-10763,2025-08-12,CLOSED,Priya Shah,Eleifend,Eleifend,,,40-0070,"Schottky Diode, 320mV@1mA",OTS,766,766,62.40,58.70,2025-09-20,2025-09-20,2025-09-21,766,16,DIMENSIONAL,47798.40,2834.20,0,1,2.09,0.00
PO-10763-L02,PO-10763,2025-08-12,CLOSED,Priya Shah,Eleifend,Eleifend,,,40-0077,Molex 4-pin 0.079 RA Header,OTS,867,867,130.08,137.80,2025-08-27,2025-09-01,2025-09-02,867,27,ELECTRICAL,112779.36,-6693.24,5,0,3.11,0.00
PO-10763-L03,PO-10763,2025-08-12,CLOSED,Priya Shah,Eleifend,Eleifend,,,50-0088,"Box with GPS Logo, 5 in x 5 in x 5 in",MTS,968,968,17.57,18.40,2025-09-03,2025-09-13,2025-09-14,968,10,COSMETIC,17007.76,-803.44,10,0,1.03,0.00
PO-11763-L01,PO-11763,2025-08-12,CLOSED,Priya Shah,Nam LLC,Nam LLC,,,40-0043,1k Resistor,OTS,677,677,177.18,173.20,2025-08-28,2025-09-05,2025-09-06,677,14,DIMENSIONAL,119950.86,2694.46,8,0,2.07,0.00
PO-11763-L02,PO-11763,2025-08-12,CLOSED,Priya Shah,Nam LLC,Nam LLC,,,40-0050,Small-signal PNP Transistor,OTS,778,778,55.63,53.80,2025-09-04,2025-09-01,2025-09-02,778,24,ELECTRICAL,43280.14,1423.74,-3,1,3.08,0.00
PO-11763-L03,PO-11763,2025-08-12,CLOSED,Priya Shah,Nam LLC,Nam LLC,,,40-0057,"0.01uF Ceramic Chip Capacitor, 0603",OTS,879,879,138.88,132.90,2025-09-11,2025-09-13,2025-09-14,879,9,COSMETIC,122075.52,5256.42,2,0,1.02,0.00
PO-12763-L01,PO-12763,2025-08-12,CLOSED,Priya Shah,Egestas Engineering,Egestas Engineering,Grey County,ON,40-0075,Single Logic Level P-Channel FET,OTS,588,588,113.24,115.20,2025-09-05,2025-09-05,2025-09-06,588,30,DIMENSIONAL,66585.12,-1152.48,0,1,5.10,0.00
PO-12763-L02,PO-12763,2025-08-12,CLOSED,Priya Shah,Egestas Engineering,Egestas Engineering,Grey County,ON,50-0080,"Gasket, Screen, 3.5in",MTS,689,689,193.13,194.30,2025-09-12,2025-09-17,2025-09-18,689,35,ELECTRICAL,133066.57,-806.13,5,0,5.08,0.00
PO-12763-L03,PO-12763,2025-08-12,CLOSED,Priya Shah,Egestas Engineering,Egestas Engineering,Grey County,ON,20-0004,"GPS, Rear Assembly",MTS,790,790,49.14,48.90,2025-09-19,2025-09-29,2025-09-30,790,40,COSMETIC,38820.60,189.60,10,0,5.06,0.00
PO-10116-L01,PO-10116,2025-08-13,CLOSED,Alex Morgan,Vulputate Foundation,Vulputate Foundation,,,40-0052,"Tantalum Capacitor 10uF@16V,B pkg",OTS,602,602,81.44,76.40,2025-09-25,2025-10-06,2025-10-07,602,0,,49026.88,3034.08,11,0,0.00,0.00
PO-10116-L02,PO-10116,2025-08-13,CLOSED,Alex Morgan,Vulputate Foundation,Vulputate Foundation,,,40-0059,Small-single NPN Transistor,OTS,703,667,147.26,155.50,2025-09-01,2025-09-01,2025-09-02,667,0,,103523.78,-5792.72,0,1,0.00,0.00
PO-10116-L03,PO-10116,2025-08-13,CLOSED,Alex Morgan,Vulputate Foundation,Vulputate Foundation,,,40-0068,P-Chan MOSFET SOT-223,OTS,804,804,34.58,36.10,2025-09-08,2025-09-13,2025-09-14,804,0,,27802.32,-1222.08,5,0,0.00,0.00
PO-11116-L01,PO-11116,2025-08-13,CLOSED,Alex Morgan,Hendrerit Electronics,Hendrerit Electronics,,,50-0088,"Box with GPS Logo, 5 in x 5 in x 5 in",MTS,513,513,18.88,18.40,2025-09-02,2025-09-13,2025-09-14,513,0,,9685.44,246.24,11,0,0.00,0.00
PO-11116-L02,PO-11116,2025-08-13,CLOSED,Alex Morgan,Hendrerit Electronics,Hendrerit Electronics,,,20-0015,"GPS, PCBA, Model 3",MTS,614,614,74.15,71.50,2025-09-09,2025-09-25,2025-09-26,614,0,,45528.10,1627.10,16,0,0.00,0.00
PO-11116-L03,PO-11116,2025-08-13,CLOSED,Alex Morgan,Hendrerit Electronics,Hendrerit Electronics,,,40-0041,0.1uF Ceramic Chip Capacitor,OTS,715,679,157.83,150.60,2025-09-16,2025-09-21,2025-09-22,679,0,,112848.45,5169.45,5,0,0.00,0.00
PO-12116-L01,PO-12116,2025-08-13,CLOSED,Alex Morgan,Tempor Milling,Tempor Milling,,,40-0057,"0.01uF Ceramic Chip Capacitor, 0603",OTS,424,424,131.04,132.90,2025-09-10,2025-09-29,2025-09-30,424,0,,55560.96,-788.64,19,0,0.00,0.00
PO-12116-L02,PO-12116,2025-08-13,CLOSED,Alex Morgan,Tempor Milling,Tempor Milling,,,40-0066,Signal Diode,OTS,525,525,211.36,212.00,2025-09-17,2025-09-25,2025-09-26,525,0,,110964.00,-336.00,8,0,0.00,0.00
PO-12116-L03,PO-12116,2025-08-13,CLOSED,Alex Morgan,Tempor Milling,Tempor Milling,,,40-0073,4.0 MHz Fixed oscillator,OTS,626,626,93.34,92.60,2025-09-24,2025-10-07,2025-10-08,626,0,,58430.84,463.24,13,0,0.00,0.00
PO-10469-L01,PO-10469,2025-08-14,CLOSED,Daniel Kim,At Auctor Co,At Auctor Co,,,40-0068,P-Chan MOSFET SOT-223,OTS,349,349,37.15,36.10,2025-09-07,2025-09-05,2025-09-06,349,0,,12965.35,366.45,-2,1,0.00,0.00
PO-10469-L02,PO-10469,2025-08-14,CLOSED,Daniel Kim,At Auctor Co,At Auctor Co,,,40-0075,Single Logic Level P-Channel FET,OTS,450,450,119.81,115.20,2025-09-14,2025-09-17,2025-09-18,450,0,,53914.50,2074.50,3,0,0.00,0.00
PO-10469-L03,PO-10469,2025-08-14,CLOSED,Daniel Kim,At Auctor Co,At Auctor Co,,,50-0080,"Gasket, Screen, 3.5in",MTS,551,551,204.21,194.30,2025-09-21,2025-09-29,2025-09-30,551,6,COSMETIC,112519.71,5460.41,8,0,1.09,0.00
PO-11469-L01,PO-11469,2025-08-14,CLOSED,Daniel Kim,Luctus Aliquet,Luctus Aliquet,,,40-0041,0.1uF Ceramic Chip Capacitor,OTS,260,247,148.94,150.60,2025-09-15,2025-09-21,2025-09-22,247,0,,38724.40,-431.60,6,0,0.00,0.00
PO-11469-L02,PO-11469,2025-08-14,CLOSED,Daniel Kim,Luctus Aliquet,Luctus Aliquet,,,40-0048,470k Resistor,OTS,361,361,31.20,31.20,2025-09-22,2025-10-03,2025-10-04,361,0,,11263.20,0.00,11,0,0.00,0.00
PO-11469-L03,PO-11469,2025-08-14,CLOSED,Daniel Kim,Luctus Aliquet,Luctus Aliquet,,,40-0055,220k Resistor,OTS,462,462,111.51,110.30,2025-08-29,2025-08-29,2025-08-30,462,5,COSMETIC,51517.62,559.02,0,1,1.08,0.00
PO-12469-L01,PO-12469,2025-08-14,CLOSED,Daniel Kim,Arcu Packaging,Arcu Packaging,Racine,WI,40-0073,4.0 MHz Fixed oscillator,OTS,171,171,87.88,92.60,2025-09-23,2025-09-21,2025-09-22,171,0,,15027.48,-807.12,-2,1,0.00,0.00
PO-12469-L02,PO-12469,2025-08-14,CLOSED,Daniel Kim,Arcu Packaging,Arcu Packaging,Racine,WI,50-0012,"GPS, Front Bezel",MTS,272,258,164.83,171.70,2025-08-30,2025-09-02,2025-09-03,258,0,,44833.76,-1868.64,3,0,0.00,0.00
PO-12469-L03,PO-12469,2025-08-14,CLOSED,Daniel Kim,Arcu Packaging,Arcu Packaging,Racine,WI,20-0002,GPS Car Navigation Unit - Model 3,MTS,373,373,25.54,26.30,2025-09-06,2025-09-14,2025-09-15,373,4,COSMETIC,9526.42,-283.48,8,0,1.07,0.00
